Time(us),Sensor 1,Sensor 2
5716,0.00,0.03
5717,0.00,0.03
5718,0.00,0.03
5719,0.00,0.03
5720,0.00,0.03
5721,0.00,0.03
5722,0.00,0.03
5723,0.00,0.03
5724,0.00,0.03
5725,0.00,0.03
5726,0.00,0.03
5727,0.00,0.03
5728,0.00,0.03
5729,0.00,0.03
5730,0.00,0.03
5731,0.00,0.03
5732,0.00,0.03
5733,0.00,0.03
5734,0.00,0.03
5735,0.00,0.03
5736,0.00,0.03
5737,0.00,0.03
5738,0.00,0.02
5739,0.00,0.03
5740,0.00,0.03
5741,0.00,0.02
5742,0.00,0.03
5743,0.00,0.02
5744,0.00,0.02
5745,0.00,0.02
5746,0.00,0.03
5747,0.02,0.03
5748,0.05,0.04
5749,0.06,0.03
5750,0.06,0.02
5751,0.05,0.03
5752,0.02,0.03
5753,0.00,0.02
5754,0.00,0.03
5755,0.00,0.02
5756,0.00,0.03
5757,0.00,0.02
5758,0.04,0.04
5759,0.11,0.04
5760,0.13,0.04
5761,0.06,0.03
5762,0.00,0.02
5763,0.00,0.02
5764,0.00,0.03
5765,0.12,0.04
5766,0.23,0.04
5767,0.26,0.03
5768,0.25,0.03
5769,0.18,0.02
5770,0.06,0.02
5771,0.00,0.02
5772,0.10,0.03
5773,0.18,0.04
5774,0.19,0.03
5775,0.21,0.03
5776,0.20,0.03
5777,0.20,0.03
5778,0.18,0.02
5779,0.16,0.03
5780,0.14,0.02
5781,0.13,0.03
5782,0.13,0.03
5783,0.12,0.03
5784,0.11,0.03
5785,0.05,0.02
5786,0.00,0.02
5787,0.04,0.03
5788,0.13,0.04
5789,0.16,0.04
5790,0.14,0.02
5791,0.10,0.03
5792,0.11,0.03
5793,0.13,0.03
5794,0.10,0.03
5795,0.05,0.02
5796,0.00,0.02
5797,0.00,0.03
5798,0.05,0.04
5799,0.10,0.04
5800,0.14,0.03
5801,0.15,0.03
5802,0.11,0.03
5803,0.11,0.02
5804,0.08,0.03
5805,0.08,0.02
5806,0.04,0.02
5807,0.00,0.02
5808,0.00,0.02
5809,0.00,0.02
5810,0.00,0.03
5811,0.00,0.02
5812,0.00,0.03
5813,0.00,0.03
5814,0.00,0.03
5815,0.00,0.02
5816,0.00,0.03
5817,0.00,0.03
5818,0.00,0.02
5819,0.00,0.03
5820,0.00,0.03
5821,0.00,0.03
5822,0.00,0.03
5823,0.00,0.03
5824,0.01,0.04
5825,0.02,0.03
5826,0.01,0.03
5827,0.00,0.02
5828,0.00,0.03
5829,0.00,0.03
5830,0.00,0.03
5831,0.00,0.03
5832,0.00,0.03
5833,0.00,0.03
5834,0.00,0.03
5835,0.04,0.03
5836,0.06,0.04
5837,0.06,0.03
5838,0.10,0.04
5839,0.15,0.03
5840,0.20,0.03
5841,0.23,0.03
5842,0.31,0.03
5843,0.31,0.03
5844,0.28,0.02
5845,0.18,0.02
5846,0.09,0.02
5847,0.05,0.02
5848,0.02,0.03
5849,0.03,0.03
5850,0.02,0.03
5851,0.00,0.01
5852,0.03,0.04
5853,0.10,0.04
5854,0.18,0.04
5855,0.25,0.04
5856,0.23,0.03
5857,0.20,0.03
5858,0.16,0.02
5859,0.09,0.03
5860,0.01,0.02
5861,0.00,0.02
5862,0.00,0.03
5863,0.05,0.04
5864,0.08,0.03
5865,0.06,0.03
5866,0.03,0.02
5867,0.00,0.02
5868,0.00,0.03
5869,0.03,0.03
5870,0.04,0.03
5871,0.02,0.03
5872,0.02,0.03
5873,0.02,0.02
5874,0.00,0.02
5875,0.00,0.02
5876,0.00,0.02
5877,0.00,0.02
5878,0.00,0.02
5879,0.00,0.02
5880,0.00,0.02
5881,0.00,0.03
5882,0.05,0.04
5883,0.08,0.03
5884,0.11,0.04
5885,0.10,0.03
5886,0.13,0.03
5887,0.10,0.02
5888,0.08,0.03
5889,0.05,0.03
5890,0.02,0.02
5891,0.03,0.03
5892,0.03,0.03
5893,0.02,0.03
5894,0.01,0.03
5895,0.00,0.03
5896,0.00,0.02
5897,0.00,0.03
5898,0.00,0.03
5899,0.13,0.04
5900,0.21,0.04
5901,0.21,0.03
5902,0.18,0.03
5903,0.10,0.02
5904,0.06,0.03
5905,0.10,0.03
5906,0.16,0.04
5907,0.23,0.04
5908,0.23,0.03
5909,0.14,0.02
5910,0.04,0.02
5911,0.00,0.02
5912,0.01,0.04
5913,0.04,0.03
5914,0.05,0.03
5915,0.03,0.02
5916,0.05,0.04
5917,0.03,0.03
5918,0.01,0.02
5919,0.00,0.02
5920,0.00,0.03
5921,0.01,0.03
5922,0.04,0.03
5923,0.03,0.03
5924,0.02,0.04
5925,0.04,0.03
5926,0.04,0.03
5927,0.04,0.03
5928,0.03,0.03
5929,0.00,0.03
5930,0.00,0.03
5931,0.02,0.03
5932,0.00,0.03
5933,0.00,0.02
5934,0.04,0.04
5935,0.13,0.04
5936,0.15,0.03
5937,0.16,0.03
5938,0.15,0.03
5939,0.13,0.03
5940,0.09,0.02
5941,0.04,0.02
5942,0.00,0.02
5943,0.00,0.02
5944,0.00,0.02
5945,0.00,0.03
5946,0.02,0.03
5947,0.04,0.03
5948,0.02,0.02
5949,0.00,0.02
5950,0.00,0.03
5951,0.00,0.03
5952,0.01,0.04
5953,0.00,0.02
5954,0.00,0.02
5955,0.00,0.03
5956,0.00,0.02
5957,0.00,0.03
5958,0.00,0.03
5959,0.00,0.03
5960,0.00,0.03
5961,0.00,0.03
5962,0.02,0.03
5963,0.01,0.03
5964,0.01,0.03
5965,0.00,0.02
5966,0.00,0.03
5967,0.00,0.02
5968,0.00,0.03
5969,0.00,0.02
5970,0.00,0.03
5971,0.00,0.03
5972,0.00,0.03
5973,0.00,0.02
5974,0.00,0.02
5975,0.00,0.02
5976,0.00,0.03
5977,0.00,0.02
5978,0.00,0.03
5979,0.07,0.04
5980,0.14,0.04
5981,0.15,0.03
5982,0.14,0.03
5983,0.10,0.03
5984,0.08,0.02
5985,0.05,0.03
5986,0.00,0.02
5987,0.00,0.02
5988,0.02,0.04
5989,0.10,0.04
5990,0.13,0.04
5991,0.14,0.03
5992,0.09,0.02
5993,0.06,0.03
5994,0.05,0.03
5995,0.01,0.02
5996,0.00,0.02
5997,0.00,0.03
5998,0.00,0.02
5999,0.00,0.02
6000,0.00,0.03
6001,0.05,0.04
6002,0.08,0.03
6003,0.10,0.03
6004,0.10,0.03
6005,0.08,0.02
6006,0.08,0.03
6007,0.05,0.02
6008,0.03,0.02
6009,0.00,0.02
6010,0.00,0.03
6011,0.05,0.03
6012,0.06,0.03
6013,0.05,0.03
6014,0.04,0.02
6015,0.02,0.03
6016,0.00,0.02
6017,0.00,0.02
6018,0.00,0.02
6019,0.00,0.03
6020,0.00,0.03
6021,0.02,0.04
6022,0.05,0.04
6023,0.09,0.03
6024,0.01,0.03
6025,0.00,0.02
6026,0.04,0.04
6027,0.05,0.04
6028,0.12,0.04
6029,0.16,0.03
6030,0.19,0.03
6031,0.20,0.03
6032,0.16,0.03
6033,0.09,0.02
6034,0.00,0.02
6035,0.00,0.03
6036,0.05,0.04
6037,0.11,0.04
6038,0.13,0.03
6039,0.10,0.02
6040,0.10,0.03
6041,0.08,0.02
6042,0.00,0.02
6043,0.02,0.03
6044,0.06,0.03
6045,0.05,0.03
6046,0.00,0.02
6047,0.00,0.02
6048,0.00,0.02
6049,0.00,0.03
6050,0.00,0.03
6051,0.01,0.03
6052,0.00,0.03
6053,0.00,0.02
6054,0.02,0.04
6055,0.06,0.03
6056,0.07,0.03
6057,0.04,0.02
6058,0.01,0.03
6059,0.01,0.03
6060,0.01,0.03
6061,0.00,0.02
6062,0.00,0.03
6063,0.04,0.04
6064,0.18,0.03
6065,0.14,0.03
6066,0.02,0.02
6067,0.00,0.01
6068,0.00,0.02
6069,0.00,0.02
6070,0.00,0.02
6071,0.00,0.03
6072,0.00,0.02
6073,0.00,0.03
6074,0.00,0.02
6075,0.00,0.03
6076,0.06,0.04
6077,0.05,0.03
6078,0.07,0.03
6079,0.05,0.03
6080,0.02,0.03
6081,0.02,0.02
6082,0.03,0.03
6083,0.00,0.02
6084,0.05,0.04
6085,0.15,0.04
6086,0.20,0.04
6087,0.18,0.03
6088,0.13,0.02
6089,0.10,0.03
6090,0.05,0.03
6091,0.05,0.03
6092,0.08,0.03
6093,0.06,0.03
6094,0.05,0.03
6095,0.05,0.03
6096,0.03,0.03
6097,0.00,0.02
6098,0.00,0.03
6099,0.00,0.02
6100,0.00,0.03
6101,0.00,0.02
6102,0.00,0.03
6103,0.02,0.03
6104,0.06,0.04
6105,0.10,0.04
6106,0.13,0.03
6107,0.11,0.02
6108,0.13,0.03
6109,0.10,0.02
6110,0.08,0.02
6111,0.04,0.03
6112,0.01,0.02
6113,0.00,0.02
6114,0.00,0.02
6115,0.00,0.03
6116,0.00,0.02
6117,0.00,0.02
6118,0.00,0.03
6119,0.00,0.03
6120,0.04,0.04
6121,0.08,0.03
6122,0.13,0.04
6123,0.15,0.04
6124,0.12,0.03
6125,0.10,0.03
6126,0.05,0.02
6127,0.00,0.02
6128,0.00,0.02
6129,0.00,0.03
6130,0.02,0.03
6131,0.05,0.03
6132,0.08,0.03
6133,0.04,0.03
6134,0.03,0.03
6135,0.01,0.03
6136,0.00,0.02
6137,0.00,0.02
6138,0.00,0.03
6139,0.00,0.02
6140,0.04,0.04
6141,0.19,0.04
6142,0.31,0.04
6143,0.41,0.04
6144,0.46,0.04
6145,0.42,0.03
6146,0.39,0.02
6147,0.31,0.02
6148,0.22,0.02
6149,0.09,0.01
6150,0.00,0.01
6151,0.11,0.04
6152,0.23,0.05
6153,0.40,0.04
6154,0.31,0.03
6155,0.36,0.02
6156,0.41,0.04
6157,0.40,0.03
6158,0.39,0.03
6159,0.23,0.03
6160,0.06,0.02
6161,0.00,0.02
6162,0.07,0.04
6163,0.07,0.03
6164,0.04,0.03
6165,0.00,0.02
6166,0.00,0.02
6167,0.00,0.03
6168,0.00,0.02
6169,0.00,0.03
6170,0.00,0.03
6171,0.00,0.03
6172,0.00,0.03
6173,0.00,0.03
6174,0.00,0.02
6175,0.00,0.03
6176,0.00,0.03
6177,0.00,0.03
6178,0.00,0.03
6179,0.00,0.03
6180,0.02,0.04
6181,0.04,0.03
6182,0.00,0.02
6183,0.00,0.03
6184,0.06,0.04
6185,0.11,0.04
6186,0.09,0.02
6187,0.02,0.03
6188,0.00,0.02
6189,0.00,0.02
6190,0.00,0.04
6191,0.06,0.04
6192,0.11,0.04
6193,0.15,0.03
6194,0.20,0.04
6195,0.18,0.03
6196,0.15,0.03
6197,0.08,0.02
6198,0.03,0.03
6199,0.00,0.02
6200,0.00,0.03
6201,0.01,0.03
6202,0.04,0.03
6203,0.04,0.03
6204,0.01,0.03
6205,0.00,0.02
6206,0.00,0.03
6207,0.01,0.03
6208,0.00,0.02
6209,0.00,0.02
6210,0.00,0.03
6211,0.00,0.02
6212,0.00,0.03
6213,0.00,0.02
6214,0.00,0.03
6215,0.00,0.02
6216,0.00,0.03
6217,0.00,0.02
6218,0.00,0.03
6219,0.00,0.02
6220,0.00,0.03
6221,0.00,0.02
6222,0.00,0.03
6223,0.00,0.02
6224,0.00,0.04
6225,0.04,0.04
6226,0.08,0.03
6227,0.10,0.04
6228,0.08,0.03
6229,0.07,0.03
6230,0.06,0.03
6231,0.00,0.02
6232,0.00,0.02
6233,0.00,0.03
6234,0.03,0.03
6235,0.00,0.02
6236,0.00,0.03
6237,0.00,0.02
6238,0.00,0.03
6239,0.02,0.03
6240,0.09,0.03
6241,0.15,0.04
6242,0.21,0.03
6243,0.23,0.04
6244,0.21,0.02
6245,0.16,0.03
6246,0.14,0.02
6247,0.09,0.02
6248,0.04,0.02
6249,0.00,0.02
6250,0.01,0.04
6251,0.08,0.03
6252,0.14,0.03
6253,0.16,0.04
6254,0.20,0.04
6255,0.25,0.02
6256,0.36,0.04
6257,0.28,0.03
6258,0.20,0.03
6259,0.18,0.02
6260,0.13,0.03
6261,0.07,0.02
6262,0.00,0.02
6263,0.00,0.03
6264,0.05,0.03
6265,0.08,0.03
6266,0.07,0.03
6267,0.05,0.02
6268,0.05,0.03
6269,0.03,0.02
6270,0.00,0.02
6271,0.00,0.02
6272,0.00,0.03
6273,0.00,0.02
6274,0.00,0.03
6275,0.00,0.02
6276,0.00,0.03
6277,0.00,0.02
6278,0.00,0.03
6279,0.00,0.02
6280,0.00,0.03
6281,0.00,0.02
6282,0.00,0.03
6283,0.00,0.02
6284,0.00,0.03
6285,0.00,0.02
6286,0.00,0.03
6287,0.00,0.03
6288,0.00,0.03
6289,0.00,0.03
6290,0.00,0.03
6291,0.00,0.03
6292,0.00,0.04
6293,0.01,0.03
6294,0.00,0.03
6295,0.00,0.02
6296,0.00,0.03
6297,0.00,0.03
6298,0.00,0.03
6299,0.00,0.02
6300,0.00,0.04
6301,0.06,0.04
6302,0.13,0.04
6303,0.15,0.03
6304,0.14,0.03
6305,0.06,0.02
6306,0.00,0.02
6307,0.00,0.02
6308,0.07,0.04
6309,0.15,0.03
6310,0.15,0.03
6311,0.15,0.02
6312,0.22,0.04
6313,0.26,0.03
6314,0.22,0.03
6315,0.15,0.02
6316,0.01,0.01
6317,0.00,0.02
6318,0.09,0.04
6319,0.15,0.04
6320,0.15,0.04
6321,0.08,0.02
6322,0.01,0.03
6323,0.00,0.02
6324,0.00,0.03
6325,0.00,0.03
6326,0.00,0.03
6327,0.00,0.03
6328,0.00,0.03
6329,0.00,0.03
6330,0.00,0.03
6331,0.05,0.04
6332,0.08,0.03
6333,0.05,0.03
6334,0.01,0.03
6335,0.00,0.02
6336,0.00,0.03
6337,0.00,0.02
6338,0.00,0.03
6339,0.03,0.03
6340,0.00,0.02
6341,0.00,0.02
6342,0.07,0.04
6343,0.18,0.03
6344,0.25,0.04
6345,0.25,0.03
6346,0.20,0.02
6347,0.14,0.02
6348,0.08,0.02
6349,0.04,0.02
6350,0.00,0.02
6351,0.00,0.03
6352,0.14,0.04
6353,0.53,0.05
6354,0.41,0.03
6355,0.41,0.04
6356,0.40,0.02
6357,0.31,0.02
6358,0.25,0.03
6359,0.22,0.02
6360,0.16,0.03
6361,0.11,0.02
6362,0.02,0.02
6363,0.00,0.01
6364,0.02,0.03
6365,0.03,0.03
6366,0.00,0.03
6367,0.00,0.03
6368,0.05,0.04
6369,0.10,0.04
6370,0.03,0.02
6371,0.00,0.02
6372,0.03,0.03
6373,0.11,0.03
6374,0.13,0.04
6375,0.18,0.03
6376,0.28,0.04
6377,0.33,0.04
6378,0.31,0.02
6379,0.23,0.02
6380,0.14,0.02
6381,0.08,0.02
6382,0.03,0.02
6383,0.00,0.02
6384,0.01,0.04
6385,0.10,0.04
6386,0.15,0.04
6387,0.20,0.04
6388,0.22,0.03
6389,0.12,0.02
6390,0.08,0.02
6391,0.03,0.02
6392,0.00,0.03
6393,0.00,0.02
6394,0.01,0.04
6395,0.05,0.03
6396,0.08,0.03
6397,0.10,0.04
6398,0.09,0.03
6399,0.06,0.03
6400,0.06,0.03
6401,0.16,0.03
6402,0.28,0.04
6403,0.20,0.03
6404,0.06,0.02
6405,0.00,0.01
6406,0.02,0.03
6407,0.09,0.03
6408,0.15,0.04
6409,0.15,0.03
6410,0.08,0.02
6411,0.00,0.02
6412,0.00,0.02
6413,0.00,0.03
6414,0.02,0.03
6415,0.03,0.03
6416,0.05,0.03
6417,0.00,0.02
6418,0.00,0.03
6419,0.03,0.03
6420,0.00,0.02
6421,0.00,0.03
6422,0.06,0.04
6423,0.07,0.04
6424,0.04,0.03
6425,0.00,0.02
6426,0.00,0.02
6427,0.00,0.03
6428,0.00,0.03
6429,0.01,0.03
6430,0.01,0.03
6431,0.00,0.02
6432,0.02,0.04
6433,0.16,0.04
6434,0.30,0.04
6435,0.41,0.05
6436,0.46,0.04
6437,0.53,0.03
6438,0.51,0.03
6439,0.41,0.02
6440,0.25,0.02
6441,0.13,0.01
6442,0.05,0.02
6443,0.00,0.01
6444,0.02,0.03
6445,0.16,0.04
6446,0.25,0.04
6447,0.25,0.03
6448,0.19,0.04
6449,0.41,0.03
6450,0.40,0.03
6451,0.23,0.03
6452,0.31,0.02
6453,0.22,0.03
6454,0.13,0.02
6455,0.10,0.03
6456,0.11,0.03
6457,0.13,0.03
6458,0.13,0.04
6459,0.10,0.03
6460,0.04,0.02
6461,0.00,0.02
6462,0.00,0.02
6463,0.00,0.03
6464,0.00,0.03
6465,0.02,0.04
6466,0.10,0.04
6467,0.14,0.03
6468,0.12,0.03
6469,0.01,0.02
6470,0.00,0.02
6471,0.03,0.03
6472,0.08,0.03
6473,0.16,0.04
6474,0.23,0.04
6475,0.21,0.02
6476,0.04,0.01
6477,0.04,0.02
6478,0.04,0.03
6479,0.08,0.02
6480,0.04,0.03
6481,0.00,0.02
6482,0.00,0.02
6483,0.00,0.03
6484,0.03,0.04
6485,0.09,0.04
6486,0.05,0.03
6487,0.00,0.02
6488,0.00,0.02
6489,0.00,0.02
6490,0.00,0.03
6491,0.00,0.03
6492,0.09,0.05
6493,0.15,0.04
6494,0.20,0.04
6495,0.23,0.04
6496,0.25,0.04
6497,0.21,0.02
6498,0.13,0.02
6499,0.00,0.01
6500,0.04,0.04
6501,0.23,0.04
6502,0.33,0.04
6503,0.46,0.04
6504,0.57,0.04
6505,0.67,0.05
6506,0.80,0.04
6507,0.72,0.02
6508,0.62,0.02
6509,0.41,0.01
6510,0.20,0.01
6511,0.00,0.00
6512,0.13,0.04
6513,0.22,0.04
6514,0.20,0.03
6515,0.20,0.03
6516,0.20,0.03
6517,0.22,0.03
6518,0.20,0.03
6519,0.19,0.02
6520,0.18,0.03
6521,0.15,0.03
6522,0.09,0.02
6523,0.05,0.03
6524,0.04,0.03
6525,0.03,0.03
6526,0.00,0.02
6527,0.00,0.03
6528,0.00,0.02
6529,0.00,0.03
6530,0.05,0.04
6531,0.16,0.04
6532,0.23,0.04
6533,0.23,0.03
6534,0.20,0.03
6535,0.21,0.03
6536,0.25,0.04
6537,0.31,0.03
6538,0.36,0.03
6539,0.42,0.04
6540,0.49,0.04
6541,0.42,0.02
6542,0.33,0.02
6543,0.16,0.01
6544,0.00,0.01
6545,0.15,0.04
6546,0.36,0.04
6547,0.42,0.05
6548,0.52,0.04
6549,0.59,0.03
6550,0.52,0.03
6551,0.51,0.03
6552,0.51,0.02
6553,0.30,0.02
6554,0.05,0.01
6555,0.03,0.03
6556,0.16,0.04
6557,0.20,0.04
6558,0.20,0.03
6559,0.15,0.02
6560,0.08,0.02
6561,0.05,0.03
6562,0.03,0.02
6563,0.02,0.03
6564,0.04,0.03
6565,0.04,0.03
6566,0.00,0.02
6567,0.00,0.03
6568,0.01,0.03
6569,0.00,0.03
6570,0.00,0.02
6571,0.00,0.02
6572,0.00,0.03
6573,0.00,0.02
6574,0.00,0.03
6575,0.00,0.02
6576,0.00,0.03
6577,0.00,0.02
6578,0.00,0.03
6579,0.00,0.02
6580,0.02,0.04
6581,0.09,0.03
6582,0.05,0.03
6583,0.00,0.02
6584,0.00,0.03
6585,0.00,0.03
6586,0.00,0.02
6587,0.00,0.03
6588,0.04,0.03
6589,0.10,0.04
6590,0.18,0.04
6591,0.20,0.04
6592,0.14,0.02
6593,0.03,0.02
6594,0.00,0.02
6595,0.00,0.03
6596,0.00,0.02
6597,0.00,0.03
6598,0.00,0.03
6599,0.03,0.03
6600,0.04,0.03
6601,0.01,0.03
6602,0.00,0.02
6603,0.00,0.02
6604,0.00,0.03
6605,0.08,0.04
6606,0.25,0.05
6607,0.41,0.04
6608,0.46,0.03
6609,0.50,0.02
6610,0.46,0.03
6611,0.46,0.03
6612,0.44,0.02
6613,0.20,0.02
6614,0.21,0.02
6615,0.11,0.02
6616,0.01,0.02
6617,0.00,0.02
6618,0.04,0.03
6619,0.13,0.04
6620,0.23,0.04
6621,0.31,0.03
6622,0.33,0.04
6623,0.28,0.02
6624,0.13,0.02
6625,0.01,0.02
6626,0.00,0.02
6627,0.00,0.03
6628,0.01,0.03
6629,0.03,0.03
6630,0.02,0.04
6631,0.06,0.04
6632,0.13,0.04
6633,0.18,0.03
6634,0.20,0.03
6635,0.20,0.03
6636,0.23,0.03
6637,0.21,0.02
6638,0.20,0.03
6639,0.13,0.02
6640,0.00,0.01
6641,0.05,0.04
6642,0.14,0.04
6643,0.25,0.04
6644,0.23,0.03
6645,0.19,0.02
6646,0.15,0.03
6647,0.15,0.02
6648,0.15,0.04
6649,0.05,0.02
6650,0.00,0.02
6651,0.01,0.03
6652,0.03,0.03
6653,0.04,0.03
6654,0.10,0.04
6655,0.13,0.04
6656,0.11,0.03
6657,0.15,0.03
6658,0.21,0.04
6659,0.25,0.04
6660,0.23,0.03
6661,0.20,0.03
6662,0.18,0.02
6663,0.14,0.03
6664,0.08,0.02
6665,0.05,0.03
6666,0.00,0.02
6667,0.00,0.02
6668,0.00,0.02
6669,0.00,0.03
6670,0.00,0.02
6671,0.00,0.03
6672,0.00,0.03
6673,0.00,0.02
6674,0.00,0.03
6675,0.00,0.02
6676,0.00,0.03
6677,0.05,0.04
6678,0.08,0.03
6679,0.10,0.03
6680,0.16,0.03
6681,0.15,0.03
6682,0.11,0.03
6683,0.06,0.02
6684,0.04,0.02
6685,0.03,0.02
6686,0.02,0.03
6687,0.00,0.02
6688,0.00,0.03
6689,0.00,0.02
6690,0.00,0.04
6691,0.02,0.04
6692,0.00,0.03
6693,0.00,0.03
6694,0.00,0.03
6695,0.02,0.04
6696,0.01,0.03
6697,0.03,0.03
6698,0.14,0.04
6699,0.21,0.04
6700,0.23,0.04
6701,0.11,0.02
6702,0.00,0.01
6703,0.00,0.02
6704,0.04,0.04
6705,0.05,0.03
6706,0.13,0.03
6707,0.23,0.04
6708,0.28,0.03
6709,0.23,0.03
6710,0.18,0.02
6711,0.18,0.03
6712,0.19,0.03
6713,0.13,0.02
6714,0.02,0.02
6715,0.00,0.01
6716,0.00,0.03
6717,0.00,0.03
6718,0.00,0.03
6719,0.00,0.03
6720,0.00,0.03
6721,0.00,0.03
6722,0.00,0.03
6723,0.00,0.03
6724,0.00,0.03
6725,0.00,0.03
6726,0.00,0.03
6727,0.00,0.03
6728,0.02,0.04
6729,0.00,0.02
6730,0.00,0.03
6731,0.01,0.03
6732,0.08,0.03
6733,0.11,0.04
6734,0.09,0.02
6735,0.06,0.03
6736,0.08,0.03
6737,0.08,0.02
6738,0.02,0.03
6739,0.00,0.02
6740,0.30,0.05
6741,0.44,0.05
6742,0.57,0.04
6743,0.52,0.02
6744,0.49,0.03
6745,0.44,0.03
6746,0.36,0.02
6747,0.23,0.02
6748,0.10,0.01
6749,0.00,0.01
6750,0.00,0.02
6751,0.08,0.04
6752,0.18,0.04
6753,0.31,0.04
6754,0.41,0.04
6755,0.41,0.03
6756,0.25,0.02
6757,0.07,0.02
6758,0.00,0.01
6759,0.00,0.02
6760,0.10,0.05
6761,0.20,0.04
6762,0.22,0.04
6763,0.13,0.02
6764,0.04,0.02
6765,0.00,0.02
6766,0.00,0.02
6767,0.00,0.02
6768,0.00,0.03
6769,0.08,0.04
6770,0.18,0.05
6771,0.25,0.04
6772,0.21,0.02
6773,0.04,0.01
6774,0.01,0.02
6775,0.06,0.03
6776,0.08,0.02
6777,0.05,0.03
6778,0.00,0.02
6779,0.00,0.02
6780,0.05,0.04
6781,0.09,0.03
6782,0.08,0.03
6783,0.06,0.03
6784,0.08,0.03
6785,0.09,0.03
6786,0.10,0.04
6787,0.13,0.04
6788,0.15,0.03
6789,0.10,0.02
6790,0.03,0.02
6791,0.00,0.02
6792,0.00,0.03
6793,0.00,0.03
6794,0.01,0.03
6795,0.01,0.03
6796,0.00,0.02
6797,0.00,0.02
6798,0.00,0.03
6799,0.00,0.03
6800,0.00,0.03
6801,0.00,0.03
6802,0.01,0.04
6803,0.00,0.02
6804,0.00,0.02
6805,0.00,0.03
6806,0.02,0.03
6807,0.02,0.02
6808,0.00,0.02
6809,0.00,0.02
6810,0.00,0.03
6811,0.08,0.04
6812,0.15,0.04
6813,0.15,0.03
6814,0.08,0.02
6815,0.03,0.02
6816,0.00,0.02
6817,0.00,0.03
6818,0.03,0.03
6819,0.06,0.04
6820,0.09,0.03
6821,0.08,0.03
6822,0.03,0.03
6823,0.00,0.02
6824,0.00,0.03
6825,0.00,0.03
6826,0.00,0.03
6827,0.00,0.03
6828,0.00,0.02
6829,0.02,0.04
6830,0.08,0.03
6831,0.08,0.03
6832,0.04,0.03
6833,0.00,0.01
6834,0.00,0.02
6835,0.00,0.03
6836,0.04,0.03
6837,0.09,0.03
6838,0.07,0.03
6839,0.00,0.02
6840,0.00,0.02
6841,0.00,0.02
6842,0.00,0.02
6843,0.00,0.02
6844,0.05,0.04
6845,0.15,0.04
6846,0.21,0.03
6847,0.25,0.04
6848,0.25,0.03
6849,0.18,0.02
6850,0.10,0.02
6851,0.04,0.02
6852,0.00,0.02
6853,0.00,0.02
6854,0.00,0.03
6855,0.00,0.03
6856,0.00,0.03
6857,0.02,0.04
6858,0.09,0.04
6859,0.10,0.04
6860,0.10,0.03
6861,0.11,0.03
6862,0.13,0.04
6863,0.15,0.03
6864,0.15,0.03
6865,0.13,0.03
6866,0.10,0.03
6867,0.02,0.02
6868,0.00,0.02
6869,0.00,0.02
6870,0.00,0.03
6871,0.00,0.02
6872,0.02,0.04
6873,0.05,0.03
6874,0.06,0.03
6875,0.05,0.02
6876,0.08,0.03
6877,0.10,0.03
6878,0.09,0.02
6879,0.08,0.03
6880,0.11,0.03
6881,0.11,0.03
6882,0.05,0.02
6883,0.00,0.02
6884,0.00,0.02
6885,0.00,0.02
6886,0.00,0.02
6887,0.00,0.02
6888,0.00,0.02
6889,0.00,0.02
6890,0.00,0.03
6891,0.00,0.03
6892,0.00,0.04
6893,0.03,0.04
6894,0.10,0.04
6895,0.31,0.05
6896,0.25,0.04
6897,0.30,0.03
6898,0.22,0.02
6899,0.13,0.02
6900,0.01,0.01
6901,0.00,0.02
6902,0.04,0.04
6903,0.18,0.04
6904,0.32,0.05
6905,0.36,0.03
6906,0.32,0.03
6907,0.33,0.03
6908,0.30,0.02
6909,0.23,0.02
6910,0.15,0.02
6911,0.10,0.02
6912,0.05,0.02
6913,0.02,0.02
6914,0.00,0.02
6915,0.00,0.02
6916,0.00,0.02
6917,0.00,0.03
6918,0.00,0.03
6919,0.00,0.03
6920,0.08,0.04
6921,0.16,0.04
6922,0.18,0.03
6923,0.15,0.03
6924,0.14,0.03
6925,0.10,0.03
6926,0.02,0.02
6927,0.00,0.02
6928,0.04,0.04
6929,0.10,0.03
6930,0.10,0.03
6931,0.10,0.03
6932,0.04,0.02
6933,0.00,0.02
6934,0.02,0.04
6935,0.14,0.03
6936,0.22,0.04
6937,0.25,0.03
6938,0.31,0.03
6939,0.41,0.04
6940,0.41,0.03
6941,0.39,0.03
6942,0.36,0.02
6943,0.20,0.02
6944,0.09,0.01
6945,0.00,0.01
6946,0.00,0.02
6947,0.00,0.03
6948,0.00,0.03
6949,0.03,0.03
6950,0.00,0.02
6951,0.01,0.03
6952,0.00,0.02
6953,0.07,0.04
6954,0.21,0.04
6955,0.25,0.04
6956,0.21,0.02
6957,0.18,0.03
6958,0.18,0.03
6959,0.25,0.04
6960,0.36,0.04
6961,0.41,0.04
6962,0.40,0.03
6963,0.32,0.02
6964,0.25,0.02
6965,0.18,0.02
6966,0.15,0.02
6967,0.16,0.03
6968,0.18,0.02
6969,0.13,0.02
6970,0.08,0.03
6971,0.05,0.02
6972,0.04,0.03
6973,0.03,0.02
6974,0.02,0.03
6975,0.01,0.02
6976,0.00,0.02
6977,0.00,0.02
6978,0.00,0.02
6979,0.00,0.03
6980,0.00,0.03
6981,0.03,0.03
6982,0.10,0.04
6983,0.15,0.03
6984,0.15,0.03
6985,0.14,0.03
6986,0.11,0.03
